Timestamp,Duration_Seconds,Dialogue
"00:30:42,876 --> 00:30:45,253",2.377,-He'll tell us if we tickle him. -That's right.
"00:30:45,337 --> 00:30:46,880",1.543,-Tell us. -He'll tell us.
"00:30:51,259 --> 00:30:56,056",4.797,"The words sit on the tip of your tongue, wanting to come out."
"00:30:56,640 --> 00:30:59,851",3.211,"But when you swallow them back down,"
"00:31:00,519 --> 00:31:03,688",3.169,that's when you know you're an adult.
"00:31:04,981 --> 00:31:08,443",3.462,"You fall in love with yourself thinking, ""I can't believe I held back."""
"00:31:12,489 --> 00:31:14,241",1.752,I'm falling in love with myself again.
"00:31:15,492 --> 00:31:16,785",1.293,This bastard…
"00:31:18,495 --> 00:31:21,456",2.961,Why did he get so annoying?
"00:31:25,710 --> 00:31:27,129",1.419,It's amazing.
"00:31:40,517 --> 00:31:42,811",2.294,I didn't feel good for even a second today.
"00:31:45,522 --> 00:31:47,023",1.501,"But right at the end, I do."
"00:31:50,235 --> 00:31:51,528",1.293,I'm going to walk.
"00:31:52,112 --> 00:31:54,156",2.044,"Please get in, sir. You'll catch a cold."
"00:31:56,366 --> 00:31:57,534",1.168,I won't.
"00:32:12,924 --> 00:32:14,718",1.794,YEAR 2008 YEOM MI-JEONG
"00:32:16,136 --> 00:32:18,471",2.335,YEOM MI-JEONG
"00:32:29,357 --> 00:32:31,943",2.586,MY FRIEND EUN-O WON TODAY I FELL IN LOVE WITH EUN-O'S PASSION.
"00:32:32,027 --> 00:32:33,361",1.334,BUT I CAN'T STAND SONG JI-SEON.
"00:32:42,078 --> 00:32:43,705",1.627,MY LIBERATION NOTES YEOM MI-JEONG
"00:32:44,956 --> 00:32:46,625",1.669,MY LIBERATION NOTES
"00:33:06,728 --> 00:33:07,896",1.168,When I sit here
"00:33:08,772 --> 00:33:12,317",3.545,"with your father and watch the snow,"
"00:33:14,611 --> 00:33:17,072",2.461,"I think, ""I never thought this kind of day would come."""
"00:33:49,187 --> 00:33:50,397",1.210,RECENT DESTINATION
"00:33:50,480 --> 00:33:53,066",2.586,Has Yeom Gi-jeong decided not to come anymore?
"00:33:55,277 --> 00:33:57,404",2.127,"She doesn't come to the bar anymore, either."
"00:33:57,487 --> 00:33:58,446",0.959,Did you break up?
"00:34:00,615 --> 00:34:02,867",2.252,She's in Sanpo. It's her father's birthday.
"00:34:07,247 --> 00:34:10,458",3.211,I wonder what kind of excuse she'll have next week.
"00:34:23,680 --> 00:34:24,681",1.001,Hello?
"00:34:27,976 --> 00:34:28,852",0.876,"If I have to,"
"00:34:30,478 --> 00:34:32,981",2.503,"I'll take her and disappear, so don't worry."
"00:34:45,577 --> 00:34:47,120",1.543,There's egg bread!
"00:34:47,787 --> 00:34:50,457",2.670,-Are we not buying any? -He said Gi-jeong's not here!
"00:34:57,005 --> 00:34:58,298",1.293,Help yourself.
"00:34:59,215 --> 00:35:00,050",0.835,Okay.
"00:35:01,426 --> 00:35:04,220",2.794,I wonder if I'll ever see Mi-jeong gossiping before I die.
"00:35:06,473 --> 00:35:07,724",1.251,I talk a lot.
"00:35:08,516 --> 00:35:09,351",0.835,With whom?
"00:35:13,188 --> 00:35:15,148",1.960,No. I forgot the <i>dongchimi.</i>
"00:35:15,231 --> 00:35:17,233",2.002,It's okay. There's a lot to eat here.
"00:35:17,317 --> 00:35:19,194",1.877,We've got amazing <i>dongchimi.</i>
"00:35:20,153 --> 00:35:21,863",1.710,Take some with you. I'll pack them for you.
"00:35:21,946 --> 00:35:22,947",1.001,All right.
"00:35:35,085 --> 00:35:37,879",2.794,"If you think you would be fine living on your own,"
"00:35:38,880 --> 00:35:40,048",1.168,just do that.
"00:35:41,674 --> 00:35:43,885",2.211,It's okay for you to do that.
"00:35:47,972 --> 00:35:50,809",2.837,I don't think someone who's gotten married twice can say that.
"00:35:53,853 --> 00:35:57,399",3.546,I can because I've done it twice.
"00:36:04,197 --> 00:36:05,156",0.959,Your dad
"00:36:06,866 --> 00:36:08,076",1.210,isn't strong.
"00:36:10,745 --> 00:36:11,871",1.126,You guys
"00:36:12,789 --> 00:36:14,124",1.335,are better than me.
"00:36:51,494 --> 00:36:53,997",2.503,There's a film called <i>Return To Paradise</i>.
"00:36:55,457 --> 00:36:57,083",1.626,I saw it when I was in high school.
"00:36:58,626 --> 00:37:00,753",2.127,It's a story about three men backpacking.
"00:37:02,714 --> 00:37:05,550",2.836,They hang out for a few days together and then part ways.
"00:37:06,259 --> 00:37:08,678",2.419,"Two of them decide to go back to their country,"
"00:37:08,761 --> 00:37:10,722",1.961,and one of them decides to stay.
"00:37:12,223 --> 00:37:16,019",3.796,"But after a few years, some lawyer comes to talk to them."
"00:37:17,312 --> 00:37:20,148",2.836,"The three of them smoked marijuana when they were together,"
"00:37:21,149 --> 00:37:24,736",3.587,but the one who stayed got caught for possession.
"00:37:26,738 --> 00:37:31,117",4.379,But the marijuana he had was enough for him to receive the death penalty.
"00:37:33,119 --> 00:37:36,748",3.629,"The lawyer tells the two of them that if they testify they were in it together,"
"00:37:37,415 --> 00:37:39,667",2.252,he could avoid the death penalty since the punishment will be
"00:37:39,751 --> 00:37:41,336",1.585,reduced by one-third.
"00:37:42,045 --> 00:37:43,296",1.251,But…
"00:37:43,922 --> 00:37:48,760",4.838,all three of them would have to be in prison for three years.
"00:37:50,345 --> 00:37:51,471",1.126,I wouldn't go.
"00:37:55,433 --> 00:37:58,770",3.337,The one who was pretending to be conscientious
"00:37:58,853 --> 00:38:01,314",2.461,and said they should help him avoid the death penalty
"00:38:01,397 --> 00:38:04,234",2.837,runs away after seeing how bad the prison is in that country.
"00:38:05,693 --> 00:38:06,569",0.876,But…
"00:38:07,737 --> 00:38:09,489",1.752,"the one who said he didn't want to go,"
"00:38:11,032 --> 00:38:14,118",3.086,he begins to change his mind after seeing what it's like there.
"00:38:15,411 --> 00:38:17,288",1.877,"He thinks, ""Shouldn't we stay with him?"""
"00:38:19,916 --> 00:38:22,794",2.878,"In the end, the one who pretended to be conscientious runs away,"
"00:38:24,170 --> 00:38:27,298",3.128,and the man who was arrested is sentenced to death.
"00:38:27,882 --> 00:38:30,802",2.920,And the one who changed his mind testifies on his friend's behalf
"00:38:30,885 --> 00:38:32,387",1.502,and becomes imprisoned.
"00:38:34,305 --> 00:38:35,890",1.585,"It's ridiculous, right?"
"00:38:37,100 --> 00:38:38,017",0.917,But…
"00:38:38,893 --> 00:38:40,562",1.669,"on the day of the execution,"
"00:38:41,604 --> 00:38:45,525",3.921,"when the man who was sentenced to death is trembling on the scaffold,"
"00:38:46,401 --> 00:38:51,197",4.796,"the one who testified for him shouts from inside his cell,"
"00:38:53,658 --> 00:38:55,285",1.627,"""I'm here!"""
"00:38:56,578 --> 00:38:57,662",1.084,"""Look into my eyes."""
"00:38:58,329 --> 00:38:59,914",1.585,"""I'm right here!"""
"00:39:01,165 --> 00:39:03,126",1.961,"""I'm right here!"""
"00:39:08,965 --> 00:39:10,049",1.084,For those ten minutes…
"00:39:11,384 --> 00:39:12,677",1.293,Or maybe it was five.
"00:39:14,971 --> 00:39:17,432",2.461,I felt I could be in that prison for three years
"00:39:18,808 --> 00:39:21,394",2.586,just to be able to experience those five minutes.
"00:39:24,480 --> 00:39:26,691",2.211,Though they weren't even close friends.
"00:39:33,448 --> 00:39:34,365",0.917,You bastard.
"00:39:35,408 --> 00:39:37,994",2.586,You watched an R-rated movie when you were in high school…
"00:39:42,123 --> 00:39:43,166",1.043,I'm on my way.
"00:39:46,252 --> 00:39:48,296",2.044,They told me to hurry so we can go home.
"00:39:49,922 --> 00:39:51,341",1.419,When are you coming again?
"00:39:56,137 --> 00:39:58,806",2.669,FAR-INFRARED SWEET POTATO OVEN TASTY SWEET POTATOES
"00:40:02,894 --> 00:40:03,728",0.834,Yes…
"00:40:05,063 --> 00:40:07,023",1.960,"You know the test is at our store, right?"
"00:40:07,106 --> 00:40:09,025",1.919,I know. I'm leaving now.
"00:40:09,692 --> 00:40:11,736",2.044,Why are you leaving so early? It's only 11.
"00:40:11,819 --> 00:40:15,198",3.379,I need to go set things up in advance. I also need to stop by somewhere.
"00:40:15,948 --> 00:40:17,116",1.168,I'll see you there.
"00:40:40,014 --> 00:40:40,890",0.876,Hyeok-su.
"00:40:55,154 --> 00:40:58,324",3.170,Sir. Can you hear me?
"00:40:58,408 --> 00:41:00,368",1.960,His vitals are dropping…
"00:41:00,451 --> 00:41:02,787",2.336,CALLING JI HYEON-A
"00:41:05,123 --> 00:41:08,292",3.169,"<i>Hyeok-su doesn't have much time left. Hurry here, quickly.</i>"
"00:41:10,420 --> 00:41:13,715",3.295,"We can't reach his guardian. At this rate, it's a matter of hours."
"00:41:14,340 --> 00:41:15,925",1.585,Do you have any other numbers?
"00:41:16,008 --> 00:41:17,218",1.210,We don't.
"00:41:17,885 --> 00:41:20,221",2.336,Give me his mother's number. I'll try calling her.
"00:41:28,646 --> 00:41:31,107",2.461,INCOMING CALL LEE MIN-GYU
"00:41:35,027 --> 00:41:36,028",1.001,Yes.
"00:41:36,779 --> 00:41:40,700",3.921,Why aren't you here yet? The people from HQ are here.
"00:41:43,161 --> 00:41:44,787",1.626,I need to hang up for now.
"00:41:45,621 --> 00:41:47,540",1.919,I got it. I'll call you back.
"00:41:50,918 --> 00:41:52,503",1.585,CALL JI HYEON-A
"00:41:52,587 --> 00:41:53,588",1.001,JI HYEON-A
"00:42:42,428 --> 00:42:43,304",0.876,Hyeok-su.
"00:42:44,514 --> 00:42:45,556",1.042,I'm sorry
"00:42:46,682 --> 00:42:48,267",1.585,for making you feel anxious.
"00:42:51,312 --> 00:42:52,146",0.834,Hyeok-su.
"00:42:54,440 --> 00:42:55,817",1.377,It will be just the two of us.
"00:42:56,692 --> 00:42:57,902",1.210,I'll be here for you.
"00:42:59,487 --> 00:43:00,446",0.959,I think…
"00:43:02,281 --> 00:43:03,950",1.669,I was destined for things like this.
"00:43:06,244 --> 00:43:09,372",3.128,"I was also there when my grandpa, grandma, and my mother"
"00:43:09,455 --> 00:43:10,915",1.460,passed away.
"00:43:12,458 --> 00:43:13,543",1.085,Isn't it weird?
"00:43:14,794 --> 00:43:17,922",3.128,Most people my age haven't even witnessed one death.
"00:43:20,550 --> 00:43:21,509",0.959,But…
"00:43:23,636 --> 00:43:25,346",1.710,I think it's better that it's me.
"00:43:26,597 --> 00:43:27,849",1.252,"Whenever I send them away,"
"00:43:29,517 --> 00:43:31,936",2.419,I was relieved that I was there.
"00:43:36,274 --> 00:43:38,568",2.294,"My legs led me here again, like a psychic."
"00:43:42,697 --> 00:43:43,531",0.834,Hyeok-su.
"00:43:46,284 --> 00:43:48,578",2.294,I know since I've sent three people away.
"00:43:49,787 --> 00:43:50,705",0.918,When you go…
"00:43:54,292 --> 00:43:55,585",1.293,you'll feel better.
"00:43:58,462 --> 00:43:59,797",1.335,Their faces told me.
"00:44:04,969 --> 00:44:06,304",1.335,"So Hyeok-su,"
"00:44:07,972 --> 00:44:09,265",1.293,don't be afraid…
"00:44:12,935 --> 00:44:14,020",1.085,and leave peacefully.
"00:44:15,062 --> 00:44:16,063",1.001,Gently.
"00:44:33,372 --> 00:44:34,540",1.168,I'm right here.
"00:44:58,147 --> 00:45:01,776",3.629,<i>The person you have called is not available at the moment…</i>
"00:45:18,918 --> 00:45:24,465",5.547,FAR-INFRARED SWEET POTATO OVEN TASTY SWEET POTATOES
"00:45:28,302 --> 00:45:34,684",6.382,"CAFE MONOLOGUE OPENS FEBRUARY 18, 2022"
"00:45:56,414 --> 00:45:57,289",0.875,What did they say?
"00:45:58,416 --> 00:46:00,167",1.751,They said to come starting tomorrow.
"00:46:04,547 --> 00:46:07,383",2.836,Didn't you say the one in Jamwon-dong pays well too?
"00:46:08,759 --> 00:46:11,637",2.878,"I'll keep working there, and this is just for the weekend."
"00:46:12,972 --> 00:46:15,433",2.461,I thought it'd be nice to work in Gangbuk.
"00:46:16,225 --> 00:46:18,853",2.628,"Take it easy, no one's after you."
"00:46:20,563 --> 00:46:25,943",5.380,I only feel alive when I exhaust myself completely.
"00:46:26,861 --> 00:46:30,406",3.545,"If I have any energy left, I feel heavy."
"00:46:31,407 --> 00:46:34,827",3.420,"""Nothing has gone my way, and I haven't achieved anything,"
"00:46:35,327 --> 00:46:37,538",2.211,"but I've done my best at least."""
"00:46:39,540 --> 00:46:42,460",2.920,Is it like the way you feel spent after having diarrhea?
"00:46:44,920 --> 00:46:47,006",2.086,I wish I had diarrhea.
"00:46:49,049 --> 00:46:50,217",1.168,Drink an iced latte.
"00:46:50,760 --> 00:46:51,927",1.167,Shall I buy you one?
"00:46:52,011 --> 00:46:54,680",2.669,"I need to drink it at home, not outside."
"00:47:01,020 --> 00:47:02,813",1.793,You look better than I expected.
"00:47:04,523 --> 00:47:06,400",1.877,Why wouldn't I?
"00:47:09,987 --> 00:47:13,199",3.212,The weather's nice. Spring must be on its way.
"00:47:14,366 --> 00:47:15,534",1.168,It must be.
"00:47:16,494 --> 00:47:18,788",2.294,"Spring will come, then summer,"
"00:47:19,747 --> 00:47:20,831",1.084,and then winter.
"00:47:26,629 --> 00:47:27,838",1.209,"Bye, then."
"00:47:27,922 --> 00:47:28,839",0.917,Bye.
"00:47:31,342 --> 00:47:34,345",3.003,I'll come to the convenience store after work on the weekend.
"00:47:50,861 --> 00:47:51,821",0.960,I regretted it.
"00:47:54,406 --> 00:47:55,699",1.293,That I said
"00:47:56,867 --> 00:48:00,454",3.587,I wanted to escape from feeling weak at the Liberation Club.
"00:48:02,873 --> 00:48:05,251",2.378,I feel like I meddled with something unacceptable
"00:48:05,334 --> 00:48:07,795",2.461,that I was supposed to pretend not to know about.
"00:48:08,504 --> 00:48:10,339",1.835,"And because you, Gi-jeong,"
"00:48:11,131 --> 00:48:14,677",3.546,"were drawn to me after hearing those words and felt sorry for me,"
"00:48:16,053 --> 00:48:19,014",2.961,I realized you wouldn't be able to leave me even if you wanted to.
"00:48:19,598 --> 00:48:22,643",3.045,"You're right, I can't leave you. No, I won't leave you."
"00:48:23,310 --> 00:48:25,145",1.835,What's wrong with being drawn to someone out of pity?
"00:48:26,230 --> 00:48:27,857",1.627,"With human emotions,"
"00:48:27,940 --> 00:48:32,069",4.129,"you can't always distinguish between pity, respect, and love clearly."
"00:48:32,152 --> 00:48:34,822",2.670,I can't. I've got them all balled up in a lump.
"00:48:35,990 --> 00:48:37,908",1.918,"I respect you, Tae-hun."
"00:48:37,992 --> 00:48:40,411",2.419,And I pity you and I love you. I feel all of it.
"00:48:44,582 --> 00:48:45,624",1.042,"By the way,"
"00:48:47,001 --> 00:48:49,044",2.043,why did you cut your hair?
"00:48:49,753 --> 00:48:50,588",0.835,What?
"00:48:51,130 --> 00:48:52,923",1.793,Can't I cut my hair?
"00:48:53,007 --> 00:48:54,466",1.459,Aren't I allowed?
"00:49:04,727 --> 00:49:07,021",2.294,I don't know how it got like this.
"00:49:08,355 --> 00:49:10,691",2.336,I wanted to be one to cheer you on.
"00:49:10,774 --> 00:49:12,735",1.961,"That's what I wanted,"
"00:49:14,361 --> 00:49:17,489",3.128,but it feels like I'm just another woman who's making your life harder.
"00:49:20,200 --> 00:49:23,037",2.837,"I mean, to be honest, I don't know what the problem is."
"00:49:23,120 --> 00:49:25,122",2.002,"""What did Tae-hun do that was so wrong?"""
"00:49:25,205 --> 00:49:27,458",2.253,"""And why do I feel so wronged?"""
"00:49:28,000 --> 00:49:31,754",3.754,"I mean, there's nothing particular I can pick out as an example, it's just…"
"00:49:32,963 --> 00:49:36,467",3.504,It's just this general feeling that I'm losing at something.
"00:49:36,550 --> 00:49:39,178",2.628,I'm ashamed to be a woman with so little self-esteem
"00:49:39,261 --> 00:49:41,138",1.877,who breaks down at the glare of a kid.
"00:49:41,764 --> 00:49:44,516",2.752,I was used to how Gyeong-seon treats people.
"00:49:44,600 --> 00:49:47,728",3.128,"She's always been that way, ever since high school."
"00:49:47,811 --> 00:49:50,022",2.211,"""But why are her words hurting me again?"""
"00:49:51,941 --> 00:49:53,108",1.167,"""Because I love Tae-hun?"""
"00:49:53,776 --> 00:49:56,528",2.752,"""But why does that have to be a reason for me to feel small?"""
"00:49:57,363 --> 00:50:00,199",2.836,"""Love is supposed to give you strength,"
"00:50:03,869 --> 00:50:06,705",2.836,"but will I be happy if we broke up?"""
"00:50:09,291 --> 00:50:11,293",2.002,"But if I imagine breaking up,"
"00:50:13,128 --> 00:50:14,338",1.210,my arm feels numb.
"00:50:14,964 --> 00:50:17,424",2.460,I get a kind of shock under my arm.
"00:50:19,551 --> 00:50:23,389",3.838,"So, it's clear I can't break up with you, which means I have to go further."
"00:50:25,182 --> 00:50:27,351",2.169,But I don't know how to do that.
"00:50:32,690 --> 00:50:35,401",2.711,"I didn't say this because it felt like an excuse,"
"00:50:36,986 --> 00:50:38,404",1.418,but I'll say it anyway.
"00:50:41,281 --> 00:50:42,783",1.502,"For some reason,"
"00:50:44,451 --> 00:50:47,871",3.420,"when I see a kid toddling along from behind,"
"00:50:50,791 --> 00:50:52,084",1.293,I feel bad.
"00:50:54,003 --> 00:50:55,337",1.334,"""In thirty years,"
"00:50:56,296 --> 00:50:58,632",2.336,"what kind of burdens will they be carrying around?"""
"00:51:00,092 --> 00:51:03,262",3.170,"""What kind of humiliation will they have endured?"""
"00:51:05,681 --> 00:51:07,349",1.668,"""I was able to because it was me."""
"00:51:09,018 --> 00:51:10,060",1.042,"""But that kid…"""
"00:51:12,229 --> 00:51:15,858",3.629,I wish that no child would ever have to endure those kinds of things.
"00:51:17,568 --> 00:51:19,611",2.043,"And of course, I'm glad I have Yu-rim."
"00:51:20,320 --> 00:51:23,365",3.045,I can't even imagine my life without Yu-rim.
"00:51:25,159 --> 00:51:26,785",1.626,"""Was I happy to be born?"""
"00:51:29,413 --> 00:51:31,206",1.793,If I think about it seriously…
"00:51:35,586 --> 00:51:36,462",0.876,the answer is no.
"00:51:40,841 --> 00:51:43,719",2.878,"I think that's why when you said you weren't pregnant,"
"00:51:45,012 --> 00:51:46,013",1.001,I let out
"00:51:47,765 --> 00:51:49,933",2.168,a sigh of relief involuntarily.
"00:51:55,230 --> 00:51:56,231",1.001,That was it
"00:51:57,149 --> 00:51:59,193",2.044,for Cho Tae-hun's excuse.
"00:52:10,079 --> 00:52:10,996",0.917,But…
"00:52:12,956 --> 00:52:15,584",2.628,"if we have to live because we were born,"
"00:52:16,627 --> 00:52:18,504",1.877,how are we supposed to live?
"00:52:24,384 --> 00:52:25,511",1.127,I'll be a man.
"00:52:27,262 --> 00:52:29,181",1.919,"Four women are too much for you, right?"
"00:52:29,264 --> 00:52:30,599",1.335,"From today, I'm a man."
"00:52:31,350 --> 00:52:32,351",1.001,I'm a man.
"00:52:33,185 --> 00:52:35,187",2.002,That's why I cut my hair.
"00:52:46,824 --> 00:52:48,826",2.002,Go on ahead. I'll stop by the bank.
"00:52:48,909 --> 00:52:49,868",0.959,-Sure. -Yes.
"00:52:56,333 --> 00:52:57,584",1.251,"Yes, what about the chief?"
"00:53:00,754 --> 00:53:01,713",0.959,Isn't he there?
"00:53:03,924 --> 00:53:05,884",1.960,I really need to discuss this with him.
"00:53:07,386 --> 00:53:08,637",1.251,One moment.
"00:53:09,930 --> 00:53:11,223",1.293,"Yes, sir."
"00:53:11,723 --> 00:53:12,683",0.960,<i>Take your card.</i>
"00:53:12,766 --> 00:53:15,060",2.294,"Yes, I just got off the phone with Mr. Lee."
"00:53:15,936 --> 00:53:18,230",2.294,"Yes, he said the handover wasn't complete."
"00:53:18,814 --> 00:53:20,440",1.626,"Oh, I see."
"00:53:22,151 --> 00:53:23,360",1.209,Yes.
"00:53:23,443 --> 00:53:24,778",1.335,"Yes, I understand."
"00:53:35,414 --> 00:53:38,250",2.836,He didn't. It was his bag.
"00:54:16,872 --> 00:54:17,915",1.043,Do you
"00:54:19,041 --> 00:54:20,500",1.459,work around here?
"00:54:22,294 --> 00:54:23,503",1.209,"Yes, at H Card."
"00:54:28,217 --> 00:54:30,177",1.960,"It seems you work around here, too."
"00:54:31,929 --> 00:54:33,305",1.376,"There, at MC Mall."
"00:54:38,060 --> 00:54:39,770",1.710,I'll send you a million won tomorrow.
"00:54:42,648 --> 00:54:44,316",1.668,Give me some more time for the rest.
"00:54:49,321 --> 00:54:51,782",2.461,I'm sorry for dragging it out so long.
"00:54:54,409 --> 00:54:55,786",1.377,It's fine.
"00:54:56,620 --> 00:54:58,163",1.543,I'll be off. It's my lunch break.
"00:54:59,623 --> 00:55:00,791",1.168,Right.
"00:55:00,874 --> 00:55:01,875",1.001,"Sure, bye."
"00:55:28,777 --> 00:55:29,903",1.126,Yeom Mi-jeong.
"00:55:33,615 --> 00:55:34,449",0.834,Yeom Mi-jeong!
"00:55:55,971 --> 00:55:58,307",2.336,-Where are you headed? -To buy alcohol.
"00:55:59,641 --> 00:56:01,518",1.877,There's a convenience store this way too.
"00:56:06,481 --> 00:56:10,027",3.546,"I like it when you shout, ""Yeom Mi-jeong!"""
"00:56:20,829 --> 00:56:24,416",3.587,"When I went home, I read my old diaries, and I was so surprised."
"00:56:25,334 --> 00:56:27,502",2.168,Because the childhood that I remember
"00:56:27,586 --> 00:56:30,130",2.544,and the one recorded in my diaries were so different.
"00:56:30,213 --> 00:56:34,259",4.046,I thought I was a clueless kid who didn't feel anything for anyone
"00:56:34,343 --> 00:56:37,012",2.669,and had no sense of presence.
"00:56:37,721 --> 00:56:40,057",2.336,"But in the diaries, I've got so much love."
"00:56:40,682 --> 00:56:44,102",3.420,"""I like her because of this. I like him because of that."""
"00:56:44,853 --> 00:56:46,688",1.835,Turns out I was a really passionate kid.
"00:56:47,814 --> 00:56:48,857",1.043,You didn't know?
"00:56:50,192 --> 00:56:51,109",0.917,You're passionate.
"00:56:59,868 --> 00:57:01,453",1.585,Why did you drink so much?
"00:57:03,664 --> 00:57:04,831",1.167,Because I felt good.
"00:57:13,924 --> 00:57:14,800",0.876,Sometimes…
"00:57:16,802 --> 00:57:17,928",1.126,"very occasionally,"
"00:57:20,472 --> 00:57:23,308",2.836,it's quiet inside my head even when I'm sober.
"00:57:26,186 --> 00:57:27,646",1.460,As if…
"00:57:29,648 --> 00:57:31,191",1.543,"everything's stopped, I guess?"
"00:57:33,485 --> 00:57:36,071",2.586,Then I pour in the hard liquor again.
"00:57:40,701 --> 00:57:42,494",1.793,When I feel comfortable and happy
"00:57:43,370 --> 00:57:46,456",3.086,I drink to break it because I hate feeling that way.
"00:57:48,333 --> 00:57:50,877",2.544,"When I feel my life is going okay, I drink."
"00:57:52,254 --> 00:57:53,755",1.501,I beat myself up in advance.
"00:57:55,507 --> 00:57:59,136",3.629,"""I'm not happy."""
"00:58:01,555 --> 00:58:03,765",2.210,"""I'm definitely not happy."""
"00:58:03,849 --> 00:58:05,183",1.334,"""I've been miserable."""
"00:58:06,268 --> 00:58:09,896",3.628,"""So please punish me just a little. Please, only a little."""
"00:58:12,399 --> 00:58:15,277",2.878,"""Waking up and sitting up in the morning is hard."""
"00:58:16,194 --> 00:58:19,656",3.462,"""I felt like I couldn't even take five steps back,"
"00:58:19,740 --> 00:58:23,243",3.503,"so I didn't go back for my umbrella and walked in the rain."""
"00:58:25,662 --> 00:58:28,039",2.377,"""Because those five steps were too difficult,"
"00:58:28,582 --> 00:58:30,876",2.294,"I got soaked in the rain."""
"00:58:31,960 --> 00:58:37,591",5.631,"""My life is too hard, I'm so tired."""
"00:58:38,175 --> 00:58:42,721",4.546,"""I'm already being punished harshly. So please, I'm begging you!"""
"00:58:51,563 --> 00:58:53,190",1.627,Why are you so adorable?
"00:59:06,745 --> 00:59:09,039",2.294,"When those people come to you again in the morning,"
"00:59:09,748 --> 00:59:10,791",1.043,laugh like you did now.
"00:59:14,544 --> 00:59:15,670",1.126,Welcome them like that.
"00:59:31,144 --> 00:59:32,395",1.251,Yeom Mi-jeong!
"00:59:48,662 --> 00:59:49,621",0.959,Gi-jeong.
"00:59:53,083 --> 00:59:54,334",1.251,Gi-jeong.
"01:00:01,420 --> 01:00:04,548",3.128,Why did you buy more? I still have some.
"01:00:05,466 --> 01:00:07,301",1.835,I just thought of it on my way.
"01:00:08,052 --> 01:00:10,471",2.419,Wait. What's this?
"01:00:10,554 --> 01:00:13,140",2.586,I felt a bit bad about always just bringing you egg bread.
"01:00:13,223 --> 01:00:14,350",1.127,"Well, I'll be off."
"01:00:14,850 --> 01:00:16,226",1.376,Wait. What is it?
"01:00:18,646 --> 01:00:20,230",1.584,I asked you what this is!
"01:00:21,231 --> 01:00:22,191",0.960,It's my heart.
"01:00:23,108 --> 01:00:23,984",0.876,What?
"01:01:03,691 --> 01:01:05,484",1.793,"<i>Pick-up girl, Yeom Gi-jeong.</i>"
"01:01:06,068 --> 01:01:08,195",2.127,<i>I found the head of a rose that broke off from its stem</i>
"01:01:08,278 --> 01:01:10,864",2.586,<i>and placed it in a soy sauce dish filled with water.</i>
"01:01:12,074 --> 01:01:14,618",2.544,"<i>Even if I tried to make it stand, it doesn't have a stem,</i>"
"01:01:14,702 --> 01:01:16,495",1.793,<i>so I laid it in a soy sauce dish.</i>
"01:01:18,706 --> 01:01:22,459",3.753,<i>Wouldn't it be wonderful if our love was a long-stemmed rose</i>
"01:01:22,543 --> 01:01:24,336",1.793,<i>blooming beautifully in a vase?</i>
"01:01:25,129 --> 01:01:29,717",4.588,<i>This rose lying exhausted in a soy sauce dish reminded me of you</i>
"01:01:30,217 --> 01:01:31,135",0.918,<i>and me.</i>
"01:01:32,344 --> 01:01:34,680",2.336,<i>I'm afraid it would wither faster if I'm not looking</i>
"01:01:34,763 --> 01:01:36,306",1.543,<i>so I can't take my eyes off of it.</i>
"01:01:37,057 --> 01:01:39,351",2.294,<i>That's the type of woman I am.</i>
"01:01:41,979 --> 01:01:43,897",1.918,<i>A man who buys me egg bread</i>
"01:01:43,981 --> 01:01:47,067",3.086,<i>once every three days in the winter because I said I liked it.</i>
"01:01:48,402 --> 01:01:50,738",2.336,<i>What if I said I liked beef?</i>
"01:01:52,698 --> 01:01:55,909",3.211,"<i>I compliment myself for saying I liked egg bread,</i>"
"01:01:57,286 --> 01:01:59,830",2.544,"<i>and as for you, who always buys me egg bread…</i>"
"01:02:01,915 --> 01:02:03,125",1.210,<i>I love you.</i>
"01:02:12,843 --> 01:02:16,305",3.462,"<i>Tae-hun, the buttons on your coat are done up wrong.</i>"
"01:02:48,295 --> 01:02:49,713",1.418,I'll be back later. Take care.
"01:02:56,845 --> 01:03:00,182",3.337,HWAUN EXTENSION COLLEGE
"01:03:08,774 --> 01:03:11,527",2.753,SEOUL SEEN THROUGH THE LANDSCAPE PAINTINGS OF JOSEON
"01:03:12,319 --> 01:03:13,821",1.502,"""Room 302."""
"01:03:23,163 --> 01:03:24,915",1.752,"-This must be it. -Yes, it is."
"01:03:24,998 --> 01:03:26,708",1.710,-It's right here. -It's here.
"01:03:26,792 --> 01:03:28,043",1.251,It's here.
"01:03:28,127 --> 01:03:32,631",4.504,LECTURE ROOM 302
"01:03:37,052 --> 01:03:38,512",1.460,"Hello, everyone."
"01:03:38,595 --> 01:03:39,805",1.210,-Hello. -Hello.
"01:03:39,888 --> 01:03:41,932",2.044,"-The weather's quite cold, isn't it? -It is."
"01:03:42,015 --> 01:03:45,102",3.087,All right. Let me just take a quick look at you.
"01:03:46,061 --> 01:03:46,895",0.834,All right.
"01:03:50,399 --> 01:03:54,528",4.129,"So, let's take some time to get to know each other."
"01:03:54,611 --> 01:03:57,197",2.586,"You at the front, when's your birthday?"
"01:03:57,281 --> 01:03:58,323",1.042,It's May 9th.
"01:03:58,407 --> 01:04:00,784",2.377,You were born on a good day.
"01:04:00,868 --> 01:04:03,704",2.836,-And what about your birthday? -Mine's September 19th.
